#Sección,b,c,Periodo,Fecha,NIF Beneficiario,Beneficiario,Tipo de Adjudicación,Descripción,Importe,Origen
Urbanismo,,,1T,2019-01-15,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321789933 PERIODO 14/11/18 A 13/12/18 CUPS ES0021000005699386EY ALUMBRADO,482.56,
Urbanismo,,,1T,2019-01-15,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 375098574 PERIODO 14/11/18 A 16/12/18 CUPS ES0021000013994510QL RIEGO C/ ARROYO,6.64,
Urbanismo,,,1T,2019-01-15,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643530540 PERIODO 14/11/18 A 17/12/18 CUPS ES0021000022362190ST CTRA GALAPAGAR (,23.79,
Urbanismo,,,1T,2019-01-15,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,"CONTRATO 631110021 CUPS ES0021000036950832DH PZA JOSE MARIA UNCETA, 3-",18.49,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19946424 PERIODO 15/11/18 A 13/12/18 CUPS ES0021000005694796YQ ALUMBRADO,1108.19,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19481002 PERIODO 16/10/18 A 13/12/18 CUPS ES0021000013737537EW ALUMBRADO,1697.3,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19481236 PERIODO 14/09/18 A 13/12/18 CUPS ES0021000005698326EG ALUMBRADO,2541.81,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19481248 PERIODO 15/10/18 A 13/12/18 CUPS ES0021000005698345TT ALUMBRADO,1605.1,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480893 PERIODO 15/10/18 A 13/12/18 CUPS ES0021000005699576FN ALUMBRADO,1536.06,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480917 PERIODO 15/11/18 A 13/12/18 CUPS ES0021000005695168EC ALUMBRADO PUBLICO,449.72,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480775 PERIODO 15/11/18 A 13/12/18 CUPS ES0021000005693259PC ALUMBRADO PUBLICO,418.89,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480909 PERIODO 15/11/18 A 13/12/18 CUPS ES0021000005699987WD ALUMBRADO PUBLICO,731.97,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480980 PERIODO 15/11/18 A 16/12/18 CUPS ES0021000013290638AQ ALUMBRADO PUBLICO,1483.47,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19481203 PERIODO 16/10/18 A 13/12/18 CUPS ES0021000013737584RA ALUMBRADO PUBLICO,1507.43,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480677 PERIODO 19/09/18 A 13/12/18 CUPS ES0021000013737514KW ALUMBRADO PUBLICO,822.27,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480533 PERIODO 15/10/18 A 13/12/18 CUPS ES0021000005692644MA ALUMBRADO PUBLICO,817.68,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480816 PERIODO 15/10/18 A 13/12/18 CUPS ES0021000005698396WM ALUMBRADO PUBLICO,1994.41,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480496 PERIODO 15/10/18 A 13/12/18 CUPS ES0021000005694825FE EDIF MUNICIPALES,742.81,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480940 PERIODO 16/10/18 A 16/12/18 CUPS ES0021000010449342WW ALUMBRADO PUBLICO,1323.81,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480950 PERIODO 15/10/18 A 13/12/18 CUPS ES0021000005695653CE ALUMBRADO PUBLICO,683.11,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480901 PERIODO 14/09/18 A 13/12/18 CUPS ES0021000005694959JH ALUMBRADO PUBLICO,1148.9,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480858 PERIODO 15/10/18 A 13/12/18 CUPS ES0021000005694008HX ALUMBRADO PUBLICO,1418.97,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480859 PERIODO 18/09/18 A 14/11/18 CUPS ES0021000005699026YZ ALUMBRADO PUBLICO,677.07,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480837 PERIODO 15/10/18 A 13/12/18 CUPS ES0021000005698724QB ALUMBRADO PUBLICO,2300.43,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480840 PERIODO 15/11/18 A 13/12/18 CUPS ES0021000005693869ND ALUMBRADO PUBLICO,181.35,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480516 PERIODO 21/11/18 A 18/12/18 CUPS ES0021000005692538TN ALUMBRADO PUBLICO,298.48,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19516576 PERIODO 20/11/18 A 18/12/18 CUPS ES0021000018090460NZ EDIF MUNICIPALES,1170.74,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480878 PERIODO 15/10/18 A 13/12/18 CUPS ES0021000005699302HZ ALUMBRADO PUBLICO,3160.64,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 22655350 PERIODO 16/10/18 A 16/12/18 CUPS ES0021000022080991RE AVD LAGO 19 LOS PE,191.91,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480941 PERIODO 15/10/18 A 13/12/18 CUPS ES0021000005695650CL ALUMBRADO PUBLICO,127.35,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480872 PERIODO 15/10/18 A 13/12/18 CUPS ES0021000005694777MC ALUMBRADO PUBLICO,1328.83,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480997 PERIODO 15/10/18 A 13/12/18 CUPS ES0021000005695989NJ ALUMBRADO PUBLICO,215.03,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480812 PERIODO 15/10/18 A 13/12/18 CUPS ES0021000005693856BL ALUMBRADO PUBLICO,897.05,
Urbanismo,,,1T,2019-01-23,,NATURGY IBERIA SA,,CONTRATO 19480448 PERIODO 16/10/18 A 13/12/18 CUPS ES0021000017299109ZR EDIF MUNICIPALES,377.42,
Urbanismo,,,1T,2019-01-23,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,"CONTRATO 621143984 PERIODO 10/12/18 A 07/01/19 C/ CUERNAVACA, 2-1, BAJO",168.21,
Urbanismo,,,1T,2019-01-23,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,"CONTRATO 620650606 PERIODO 10/12/18 A 07/01/19 ALUMBRADO PUBLICO C/ VERACRUZ, 11-2",143.94,
Urbanismo,,,1T,2019-01-23,,IBERDROLA CLIENTES SAU,,CONTRATO 649704629 PERIODO 11/01/19 A 11/01/19 CUPS ES0021000005697138QN PLZA CONSTITUCIO,1098.85,
Urbanismo,,,1T,2019-01-23,,IBERDROLA CLIENTES SAU,,CONTRATO 649704629 PERIODO 10/01/19 A 14/01/19 CUPS ES0021000005697138QN PLZA CONSTITUCIO,133.16,
Urbanismo,,,1T,2019-01-23,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 647565237 PERIODO 14/12/18 A 14/01/19 CUPS ES0021000037317766RX Pº PASCUAL SAORI,21.25,
Urbanismo,,,1T,2019-01-23,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643526810 PERIODO 17/12/18 A 14/01/19 CUPS ES0021000022360744KA AV CASTILLO OLIV,20.35,
Urbanismo,,,1T,2019-01-23,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643530812 PERIODO 16/12/18 A 14/01/19 CUPS ES0021000022361307EZ C/ HERREN DE MAD,18.51,
Urbanismo,,,1T,2019-01-23,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, CONTRATO 643531105 PERIODO 17/12/18 A 14/01/19 CUPS ES0021000022362183ZQ C/ INSTITUTO 2-1,17.8,
Urbanismo,,,1T,2019-01-23,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643530540 PERIODO 17/12/18 A 14/01/19 CUPS ES0021000022362190ST CTRA GALAPAGAR (,20.46,
Urbanismo,,,1T,2019-01-23,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643530605 PERIODO 17/12/18 A 14/01/19 CUPS ES0021000022360728CX AVDA CONDE DE LA,20.06,
Urbanismo,,,1T,2019-01-23,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643530666 PERIODO 16/12/18 A 14/01/19 CUPS ES0021000022360850WV AVDA ROSARIO MAN,31.77,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 647565705 PERIODO 12/12/18 A 19/01/19 CUPS ES0021000037305712YP PL,24.04,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643530400 PERIODO 12/12/18 A 19/01/19 CUPS ES0021000022361294ER CA,24.65,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 341175950 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005692959HL A,372.8,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 338443666 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005698158ZC A,226.4,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321798077 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005698948AM AL,92.08,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 362619682 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000011362892TS A,182.89,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321776010 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005695096LV A,543.71,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321789933 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005699386EY A,545.78,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 345224541 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005697265ER AL,25.03,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321790388 PERIODO 17/12/18 A 13/01/19 CUPS ES0021000005693908ZW AL,95.41,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321782732 PERIODO 17/12/18 A 14/01/19 CUPS ES0021000005693969QV A,821.98,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 375098460 PERIODO 16/12/18 A 14/01/19 CUPS ES0021000013976345DR ALU,6.21,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321792506 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005696257RM A,578.61,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 363507188 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000011462120JK VE,27.42,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321797929 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005697526XD AL,93.59,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321775650 PERIODO 12/12/18 A 19/01/19 CUPS ES0021000005695348FQ AL,36.51,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321780279 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005692681YV A,304.76,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 349700450 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005698644JT A,869.91,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 492586305 PERIODO 17/12/18 A 19/01/19 CUPS ES0021000019135190XS ED,25.18,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321782380 PERIODO 17/12/18 A 19/01/19 CUPS ES0021000005695651CC ALU,8.72,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 339801025 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005695424BT A,206.56,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 375098574 PERIODO 16/12/18 A 14/01/19 CUPS ES0021000013994510QL RIE,6.05,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321790819 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000004315501KP A,520.42,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 340634959 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005699361KG AL,45.46,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 362619750 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000011362891TZ A,153.68,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 348607015 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005695682EM A,434.57,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 345675307 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005697170VK AL,78.32,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321787961 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005694379BJ A,923.5,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 341275220 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005695147KE A,579.21,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 354920236 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000010296769SB A,136.95,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 375098355 PERIODO 16/12/18 A 14/01/19 CUPS ES0021000013994400NR ALU,5.48,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, CONTRATO 321780577 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005695726RA A,176.43,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 360534582 PERIODO 16/12/18 A 14/01/19 CUPS ES0021000010971778SQ,1319.08,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 362797377 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000011402799XV A,372.74,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 403438561 PERIODO 16/12/18 A 14/01/19 CUPS ES0021000016200071TH A,392.29,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 562973473 PERIODO 16/12/18 A 14/01/19 CUPS ES0021000017299127ZL A,376.49,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 373567522 PERIODO 16/12/18 A 14/01/19 CUPS ES0021000013737689MQ A,793.19,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 370793006 PERIODO 16/12/18 A 14/01/19 CUPS ES0021000012067453CV AL,15.27,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 364082744 PERIODO 16/12/18 A 14/01/19 CUPS ES0021000011614835YQ A,110.9,
Urbanismo,,,1T,2019-02-25,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 373567388 PERIODO 16/12/18 A 14/01/19 CUPS ES0021000013737723FG A,418.84,
Urbanismo,,,1T,2019-02-25,,IBERDROLA CLIENTES SAU,,CONTRATO 583746482 PERIODO 16/12/18 A 14/01/19 CUPS ES0021000021530038JB A,626.96,
Urbanismo,,,1T,2019-02-25,,IBERDROLA CLIENTES SAU,,CONTRATO 451792130 PERIODO 13/12/18 A 14/01/19 CUPS ES0021000005697209LZ AL,36.93,
Urbanismo,,,1T,2019-02-25,,IBERDROLA CLIENTES SAU,,CONTRATO 548735736 PERIODO 17/12/18 A 14/01/19 CUPS ES0021000019269654ZK A,603.57,
Urbanismo,,,1T,2019-02-27,,NATURGY IBERIA SA,,CONTRATO 19480791 PERIODO 13/10/18 A 13/12/18 CUPS ES0021000005693538KT AL,3283.41,
Urbanismo,,,1T,2019-02-27,,NATURGY IBERIA SA,,CONTRATO 19481214 PERIODO 15/10/18 A 13/12/18 CUPS ES0021000005697549BD AL,2414.82,
Urbanismo,,,1T,2019-02-27,,NATURGY IBERIA SA,,CONTRATO 19480909 PERIODO 14/12/18 A 14/01/19 CUPS ES0021000005699987WD ALU,814.04,
Urbanismo,,,1T,2019-02-27,,NATURGY IBERIA SA,,CONTRATO 19946424 PERIODO 14/12/18 A 14/01/19 CUPS ES0021000005694796YQ AL,1241.51,
Urbanismo,,,1T,2019-02-27,,NATURGY IBERIA SA,,CONTRATO 19480917 PERIODO 14/12/18 A 14/01/19 CUPS ES0021000005695168EC ALU,507.99,
Urbanismo,,,1T,2019-02-27,,NATURGY IBERIA SA,,CONTRATO 19480980 PERIODO 17/12/18 A 14/01/19 CUPS ES0021000013290638AQ AL,1355.78,
Urbanismo,,,1T,2019-02-27,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 620650606 PERIODO 07/01/19 A 06/02/19 CUPS ES0021000022148934NT A,141.99,
Urbanismo,,,1T,2019-02-27,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 621143984 PERIODO 07/01/19 A 06/02/19 CUPS ES0021000022117771ZW A,168.47,
Urbanismo,,,1T,2019-02-27,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643530540 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000022362190ST AL,21.2,
Urbanismo,,,1T,2019-02-27,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643530605 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000022360728CX AL,21.09,
Urbanismo,,,1T,2019-02-27,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,"  09190215010131482  19,42 CONTRATO 643530812 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000022361307EZ C/",19.42,
Urbanismo,,,1T,2019-02-27,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 647565237 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000037317766RX Pº,20.17,
Urbanismo,,,1T,2019-02-27,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643530400 PERIODO 19/01/19 A 13/02/19 CUPS ES0021000022361294ER AL,15.83,
Urbanismo,,,1T,2019-02-27,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643526810 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000022360744KA AV,21.09,
Urbanismo,,,1T,2019-02-27,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 647565705 PERIODO 19/01/19 A 13/02/19 CUPS ES0021000037305712YP AL,15.73,
Urbanismo,,,1T,2019-02-27,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643531105 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000022362183ZQ AL,18.78,
Urbanismo,,,1T,2019-03-07,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 631110021 PERIODO 08/01/19 A 07/02/19 CUPS ES0021000036950832DH PZ,16.81,
Urbanismo,,,1T,2019-03-07,,NATURGY IBERIA SA,,CONTRATO 19516576 PERIODO 19/12/18 A 16/01/19 CUPS ES0021000018090460NZ AL,1168.82,
Urbanismo,,,1T,2019-03-07,,NATURGY IBERIA SA,,CONTRATO 19480974 PERIODO 19/12/18 A 15/01/19 CUPS ES0021000005695980NG ALU,309.75,
Urbanismo,,,1T,2019-03-07,,NATURGY IBERIA SA,,CONTRATO 19480516 PERIODO 19/12/18 A 17/01/19 CUPS ES0021000005692538TN ALU,324.57,
Urbanismo,,,1T,2019-03-07,,NATURGY IBERIA SA,,CONTRATO 19480886 PERIODO 19/12/18 A 17/01/19 CUPS ES0021000005694856DF ALU,756.88,
Urbanismo,,,1T,2019-03-07,,NATURGY IBERIA SA,,CONTRATO 19480840 PERIODO 14/12/18 A 15/01/19 CUPS ES0021000005693869ND ALU,206.35,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 363507188 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000011462120JK ED,25.75,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 354920236 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000010296769SB A,118.36,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 362797377 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000011402799XV A,315.7,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321780279 PERIODO 14/01/19 A 18/02/19 CUPS ES0021000005692681YV A,297.53,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321782276 PERIODO 19/01/19 A 13/02/19 CUPS ES0021000005694817FZ A,204.16,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 349700450 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005698644JT A,727.71,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 360534582 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000010971778SQ,1251.52,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 345675307 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005697170VK AL,67.78,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 364082744 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000011614835YQ A,106.69,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321776010 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005695096LV A,452.83,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321775650 PERIODO 19/01/19 A 13/02/19 CUPS ES0021000005695348FQ AL,24.02,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 339801025 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005695424BT A,179.37,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321782380 PERIODO 19/01/19 A 13/02/19 CUPS ES0021000005695651CC ALU,6.61,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 375098574 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000013994510QL RIE,6.23,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 341175950 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005692959HL A,303.02,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321797929 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005697526XD AL,73.23,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321782276 PERIODO 13/12/18 A 19/01/19 CUPS ES0021000005694817FZ A,647.22,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321782732 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005693969QV A,790.4,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 375098355 PERIODO 14/01/19 A 18/02/19 CUPS ES0021000013994400NR RIE,6.62,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321789933 PERIODO 14/01/19 A 12/02/19 CUPS ES0021000005699386EY A,439.05,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321798077 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005698948AM AL,80.17,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321790819 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000004315501KP A,444.83,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 375098460 PERIODO 14/01/19 A 18/02/19 CUPS ES0021000013976345DR RIE,7.54,
